request_id,workload_category_eager,backend_eager,status_eager,finish_reason_eager,source_eager,source_id_eager,prompt_hash_eager,frozen_input_tokens_eager,runtime_input_tokens_eager,max_new_tokens_eager,output_tokens_eager,output_hash_eager,ended_with_eos_eager,hit_max_new_tokens_eager,generation_ratio_eager,sampling_seed_eager,template_ms_eager,tokenization_ms_eager,preprocess_ms_eager,h2d_ms_eager,model_ttft_ms_eager,stream_cpu_first_token_ms_eager,request_ttft_ms_eager,decode_total_gpu_ms_eager,decode_wall_ms_eager,mean_tpot_ms_eager,p50_tpot_ms_eager,p95_tpot_ms_eager,p99_tpot_ms_eager,mean_stream_itl_ms_eager,p50_stream_itl_ms_eager,p95_stream_itl_ms_eager,p99_stream_itl_ms_eager,e2e_model_ms_eager,e2e_request_ms_eager,decode_tokens_per_s_eager,stream_decode_tokens_per_s_eager,stream_total_chars_eager,start_allocated_gib_eager,start_reserved_gib_eager,post_prefill_allocated_gib_eager,post_prefill_reserved_gib_eager,final_allocated_gib_eager,final_reserved_gib_eager,peak_allocated_gib_eager,peak_reserved_gib_eager,error_type_eager,error_message_eager,workload_category_flash,backend_flash,status_flash,finish_reason_flash,source_flash,source_id_flash,prompt_hash_flash,frozen_input_tokens_flash,runtime_input_tokens_flash,max_new_tokens_flash,output_tokens_flash,output_hash_flash,ended_with_eos_flash,hit_max_new_tokens_flash,generation_ratio_flash,sampling_seed_flash,template_ms_flash,tokenization_ms_flash,preprocess_ms_flash,h2d_ms_flash,model_ttft_ms_flash,stream_cpu_first_token_ms_flash,request_ttft_ms_flash,decode_total_gpu_ms_flash,decode_wall_ms_flash,mean_tpot_ms_flash,p50_tpot_ms_flash,p95_tpot_ms_flash,p99_tpot_ms_flash,mean_stream_itl_ms_flash,p50_stream_itl_ms_flash,p95_stream_itl_ms_flash,p99_stream_itl_ms_flash,e2e_model_ms_flash,e2e_request_ms_flash,decode_tokens_per_s_flash,stream_decode_tokens_per_s_flash,stream_total_chars_flash,start_allocated_gib_flash,start_reserved_gib_flash,post_prefill_allocated_gib_flash,post_prefill_reserved_gib_flash,final_allocated_gib_flash,final_reserved_gib_flash,peak_allocated_gib_flash,peak_reserved_gib_flash,error_type_flash,error_message_flash,workload_category,prompt_hash,frozen_input_tokens,runtime_input_tokens,max_new_tokens,sampling_seed,same_output_hash,same_output_tokens,same_finish_reason,output_token_delta_flash_minus_eager,model_ttft_ms_speedup_eager_over_flash,request_ttft_ms_speedup_eager_over_flash,mean_tpot_ms_speedup_eager_over_flash,mean_stream_itl_ms_speedup_eager_over_flash,e2e_request_ms_speedup_eager_over_flash,decode_throughput_speedup_flash_over_eager,peak_allocated_reduction_pct,peak_reserved_reduction_pct,input_band
req_0735,document_qa,eager,ok,eos,google_natural_questions,4249845320653474018,186d502fa3c845e59149,1589,1589,256,25,b569b066a0104fdf3938,1,0,0.09765625,42026735,0.0647320002826745,3.247886999815819,3.3126190000984934,0.118816003203392,174.4279022216797,0.2061519999188021,178.70369799948094,452.1411209106445,457.0495630005098,18.839213371276852,18.70467185974121,20.27356252670288,20.570025882720948,19.04209550002633,18.88808449984936,20.47568235052495,20.82228189024136,626.5690231323242,635.7532609999907,53.080772550973215,52.51071643618053,78,2.88515853881836,10.4765625,3.377305507659912,10.4765625,2.928550720214844,10.4765625,3.3866372108459477,10.4765625,,,document_qa,flash,ok,eos,google_natural_questions,4249845320653474018,186d502fa3c845e59149,1589,1589,256,24,cc10487df94a85e49275,1,0,0.09375,42026735,0.0647820002086518,2.719345000059548,2.7841270002681995,0.1341439932584762,108.9197769165039,0.1019319997794809,112.63630399980684,345.2864303588867,349.4272140001158,15.01245349386464,14.931008338928224,15.549743938446044,15.6474365234375,15.190769304354037,15.15857899994444,15.820101600320411,15.839686000017537,454.2062072753906,462.0635179999226,66.6113637193737,65.82200549494803,68,2.88515853881836,8.126953125,3.377305507659912,8.126953125,2.9285240173339844,8.126953125,3.382998466491699,8.126953125,,,document_qa,186d502fa3c845e59149,1589,1589,256,42026735,False,False,True,-1,1.6014346261046166,1.5865550595462312,1.2549056940610106,1.25353068817709,1.375900144101178,1.2549056940610108,0.10744417331136624,22.427293064876952,1025-2048
req_0992,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,adf4629b515e436bb0fd9bdb5f589475,e30d3ad0c5a5240e93d7,36,36,1024,763,615c087d96df2d2324d9,1,0,0.7451171875,42026992,0.065620999521343,0.2864960006263573,0.3521170001477003,0.116736002266407,20.5565128326416,0.0313210002786945,21.538099000281363,13937.634326934814,14067.056803999549,18.290858696764847,18.19641590118408,19.29082860946655,21.04488985061645,18.46061875721716,18.36434899996675,19.487539950023347,21.24177131971009,13958.190839767456,14088.59490299983,54.672118820581815,54.16911373979438,3211,2.88515853881836,10.4765625,2.8963093757629395,10.4765625,2.906764030456543,10.4765625,2.9124574661254883,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,adf4629b515e436bb0fd9bdb5f589475,e30d3ad0c5a5240e93d7,36,36,1024,972,d773d35d8031d5b9bd60,1,0,0.94921875,42026992,0.0661209996906109,0.2586750001682958,0.3247959998589067,0.1044479981064796,16.948223114013672,0.0318610000249464,17.869625000002998,14440.430771827698,14588.236893999692,14.871710372634086,14.797823905944824,15.661456108093262,16.0580358505249,15.02389690319248,14.948465000088618,15.823132499917849,16.21231630015245,14457.378994941711,14606.106518999695,67.24176136728242,66.56047657132463,3098,2.88515853881836,8.126953125,2.8963093757629395,8.126953125,2.9123477935791016,8.126953125,2.918041229248047,8.126953125,,,long_output,e30d3ad0c5a5240e93d7,36,36,1024,42026992,False,False,True,209,1.2129007680837296,1.2052910455746972,1.2299095556905442,1.2287503619180453,0.96456881816337,1.2299095556905442,-0.19171998861795547,22.427293064876952,<=128
req_0687,document_qa,eager,ok,eos,google_natural_questions,-4387372930338048097,3be4c02f9fb327d30591,1261,1261,256,55,a0ec1fdc83c3a9d9e4f5,1,0,0.21484375,42026687,0.0632510000286856,2.2674069996355684,2.330657999664254,0.1328960061073303,126.53772735595705,0.0697319992468692,129.69899299969256,995.1806106567384,1004.0157890007322,18.42927056771737,18.43492794036865,19.215592765808104,19.580557155609128,18.592148851860625,18.594893999761556,19.37855469968781,19.77936776003844,1121.7183380126953,1133.7147820004247,54.26150733017637,53.78401474517113,310,2.88515853881836,10.4765625,3.275717258453369,10.4765625,2.920586109161377,10.4765625,3.283132076263428,10.4765625,,,document_qa,flash,ok,eos,google_natural_questions,-4387372930338048097,3be4c02f9fb327d30591,1261,1261,256,70,98ba4651019df9fd8d9a,1,0,0.2734375,42026687,0.0646319999759725,2.05997099965316,2.1246029996291327,0.1607680022716522,84.65715026855469,0.0585509997108601,87.53461299966148,1037.6215372085571,1049.689767000018,15.03799329287764,14.962656021118164,15.689811325073244,16.043747100830075,15.212114869566152,15.119417999812867,15.878066000095714,16.240451720041165,1122.2786874771118,1137.2243799996795,66.49823420746067,65.73370739547165,419,2.88515853881836,8.126953125,3.275717258453369,8.126953125,2.920986652374268,8.126953125,3.281410217285156,8.126953125,,,document_qa,3be4c02f9fb327d30591,1261,1261,256,42026687,False,False,True,15,1.4947080896834606,1.4816880837777182,1.2255139504847314,1.2221935615971897,0.9969138913472329,1.2255139504847317,0.05244562016621934,22.427293064876952,1025-2048
req_0536,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,ed343415ae174adfa973b4227093a05d,10a5f32f1ce7594d2a5b,42,42,512,434,8f81db6328c4a20a3bb3,1,0,0.84765625,42026536,0.0646019998384872,0.268425000285788,0.3330270001242752,0.11769600212574,21.127168655395508,0.0352309998561395,22.104471000602643,7872.592395782471,7944.57793499987,18.18150668771933,18.051040649414062,19.13077697753906,22.03118316650391,18.34766213394952,18.21420999931433,19.353838200004247,22.23439116005466,7893.719564437866,7966.682406000473,55.000942285792426,54.50258069625282,1588,2.88515853881836,10.4765625,2.898167610168457,10.4765625,2.898134231567383,10.4765625,2.903860569000244,10.4765625,,,coding_request,flash,ok,length,lmsys_chatbot_arena_conversations,ed343415ae174adfa973b4227093a05d,10a5f32f1ce7594d2a5b,42,42,512,512,0d742294c223509df6d3,0,1,1.0,42026536,0.0716520003152254,0.2867559996957425,0.3584080000109679,0.1234240010380745,16.99635124206543,0.0369409999620984,18.059017999803476,7572.81632232666,7649.527111000225,14.819601413555109,14.744447708129885,15.598544120788574,16.14291839599609,14.969632367906351,14.89711400017768,15.747930999850723,16.288832899863337,7589.812673568726,7667.586129000028,67.47819810358232,66.80151499367436,1668,2.88515853881836,8.126953125,2.898167610168457,8.126953125,2.9002180099487305,8.126953125,2.905911445617676,8.126953125,,,coding_request,10a5f32f1ce7594d2a5b,42,42,512,42026536,False,False,False,78,1.2430414242738428,1.2240129004159135,1.2268553100955315,1.2256588326968794,1.0390078796597035,1.2268553100955317,-0.07062586404200655,22.427293064876952,<=128
req_0722,document_qa,eager,ok,eos,google_natural_questions,2281963302851049604,3220043bb04aa50534d4,1501,1501,256,7,0750fd5c42aa336c55e4,1,0,0.02734375,42026722,0.0654310006211744,2.8874889994767727,2.952920000097947,0.1280000060796737,161.30662536621094,0.0882920003277831,165.14146400004392,115.7653751373291,117.00074300006236,19.29422918955485,19.22860813140869,19.95430421829224,19.95676202774048,19.49300866666211,19.39311500018448,20.24039649995757,20.269104899944068,277.07200050354004,282.1422070001063,51.82896866081395,51.28172562115099,42,2.88515853881836,10.4765625,3.350050449371338,10.4765625,2.925717830657959,10.4765625,3.359078884124756,10.4765625,,,document_qa,flash,ok,eos,google_natural_questions,2281963302851049604,3220043bb04aa50534d4,1501,1501,256,40,f324bc8a0930d6a172d4,1,0,0.15625,42026722,0.0613310003245715,2.8657889997703023,2.927120000094874,0.1126400008797645,101.84758758544922,0.0815220000731642,105.58817200035264,586.1958713531494,592.4761539999963,15.030663368029472,14.864383697509766,16.03066215515137,16.16515697479248,15.190633923071008,15.03344599996126,16.248242900064724,16.34274766000999,688.0434589385986,698.064326000349,66.53066305290426,65.82543404776463,214,2.88515853881836,8.126953125,3.350050449371338,8.126953125,2.9265999794006348,8.126953125,3.355743408203125,8.126953125,,,document_qa,3220043bb04aa50534d4,1501,1501,256,42026722,False,False,True,33,1.583804085991493,1.5640148027138152,1.283657861075784,1.28322549048179,0.4041779482081215,1.2836578610757836,0.09929733824931564,22.427293064876952,1025-2048
req_0051,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,318727f9cf1a4788bebd731085a73ab5,9fb81d395ac718b7ced1,36,36,256,256,3554ce05c728c0dab46f,0,1,1.0,42026051,0.06684099935228,0.2791760007312405,0.3460170000835205,0.1110400035977363,20.92959976196289,0.0581320000492269,22.00372800052719,4662.621820449829,4708.159128999796,18.28479145274443,18.122751235961918,19.26745929718017,20.54637126922608,18.46316971764549,18.30014300048788,19.45759319951321,20.738349279945403,4683.551420211792,4730.162857000323,54.69026007676486,54.16129595733786,1179,2.88515853881836,10.4765625,2.8963093757629395,10.4765625,2.8932180404663086,10.4765625,2.9017019271850586,10.4765625,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,318727f9cf1a4788bebd731085a73ab5,9fb81d395ac718b7ced1,36,36,256,227,ed972d28deb0b487284f,1,0,0.88671875,42026051,0.0657720001981942,0.2432149999549437,0.308987000153138,0.122079998254776,16.590848922729492,0.0309709998873586,17.51053799989677,3343.029343605041,3379.2098520002583,14.79216523719045,14.73905611038208,15.54630422592163,16.04383945465088,14.9520359336285,14.891033000139942,15.715934750119231,16.207665249908132,3359.620192527771,3396.720390000155,67.60335515221267,66.87953986232127,1115,2.88515853881836,8.126953125,2.8963093757629395,8.126953125,2.8924436569213867,8.126953125,2.9017019271850586,8.126953125,,,short_interactive,9fb81d395ac718b7ced1,36,36,256,42026051,False,False,False,-29,1.261514697616787,1.256599197617852,1.2361132504640242,1.2348264677534735,1.3925676281526684,1.2361132504640244,0.0,22.427293064876952,<=128
req_0838,long_context_qa,eager,ok,eos,google_natural_questions,1883138924454626821,7740fb13286c9a282beb,3415,3415,256,32,5365a14585070c156851,1,0,0.125,42026838,0.0794709994806908,5.385651000324288,5.465121999804978,0.150527998805046,552.457275390625,0.1080519996321527,559.2386500002249,564.7437114715576,570.1567639998757,18.217539079727665,18.16371154785156,19.09483242034912,19.708518409729,18.390846870979956,18.35760399990249,19.26722750022236,19.971536700450088,1117.2009868621826,1129.3954140001006,54.89215615915939,54.37101154868832,105,2.88515853881836,10.4765625,3.947360038757324,10.4765625,2.981222629547119,10.4765625,4.366260051727295,10.4765625,,,long_context_qa,flash,ok,eos,google_natural_questions,1883138924454626821,7740fb13286c9a282beb,3415,3415,256,56,8474296fa0b783ff7e27,1,0,0.21875,42026838,0.0673409999762952,4.897389999769075,4.96473099974537,0.1384640038013458,239.42041015625,0.104451999959565,245.3000340001381,819.2107229232788,828.3014989997355,14.894740416786888,14.817279815673828,15.74492139816284,16.146350059509277,15.059226509087734,14.971115000207648,15.9200427999167,16.37133023989918,1058.6311330795288,1073.6015329998736,67.1377930744577,66.40094224919127,199,2.88515853881836,8.126953125,3.947368621826172,8.126953125,2.9812235832214355,8.126953125,3.957138538360596,8.126953125,,,long_context_qa,7740fb13286c9a282beb,3415,3415,256,42026838,False,False,True,24,2.307477775307801,2.279814808341649,1.2230853690606025,1.2212344943401776,1.051968890957455,1.2230853690606027,9.370067483837797,22.427293064876952,3073-4096
req_0133,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,57d5537ac8714e7196124f06c729954e,953b53224b3c729d3716,41,41,256,41,f3ea6f2120a0061fdb6e,1,0,0.16015625,42026133,0.0682209993101423,0.2810960004353546,0.349316999745497,0.1157120019197464,20.165407180786133,0.0322599998980877,21.142800000234278,724.8069152832031,731.4133279996895,18.12017288208008,18.01756763458252,18.729480361938474,19.472610664367675,18.28442492499107,18.18104449966995,18.888516750075723,19.630608859870332,744.9723224639893,752.5561279999238,55.187111431422856,54.68863974545591,113,2.88515853881836,10.4765625,2.897858142852783,10.4765625,2.88760757446289,10.4765625,2.9035511016845703,10.4765625,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,57d5537ac8714e7196124f06c729954e,953b53224b3c729d3716,41,41,256,130,1ceac6ad4f9ec7699001,1,0,0.5078125,42026133,0.0656209999760903,0.269176000074367,0.3347970000504574,0.1168320029973983,17.278976440429688,0.0307100003738014,18.238452000332472,1876.9453744888303,1896.176987999752,14.549964143324267,14.523455619812012,15.2407039642334,15.440678062438966,14.69870881395087,14.667747999737912,15.380709600049158,15.630887240076843,1894.2243509292605,1914.4154400000843,68.72869171013143,68.03162406062111,401,2.88515853881836,8.126953125,2.897858142852783,8.126953125,2.8899850845336914,8.126953125,2.9035511016845703,8.126953125,,,short_interactive,953b53224b3c729d3716,41,41,256,42026133,False,False,True,89,1.16704871091801,1.1592431199670268,1.2453757757467654,1.2439476933944646,0.393099696270675,1.2453757757467654,0.0,22.427293064876952,<=128
req_0785,document_qa,eager,ok,eos,google_natural_questions,3160618850394685343,b2ee7fb3d420fd7d9ad7,1951,1951,256,16,f38a4f37d281dd5707fa,1,0,0.0625,42026785,0.078601000495837,3.539542999533296,3.618144000029133,0.1289599984884262,234.68899536132807,0.099212000350235,239.255213999968,272.2326068878174,274.91246099998534,18.148840459187827,17.90662384033203,18.9700984954834,19.69356498718261,18.325082066682324,18.06637800018507,19.19069799932913,20.022813199357188,506.9216022491455,514.1676749999533,55.099938877568974,54.562823181742935,55,2.88515853881836,10.4765625,3.489424705505371,10.4765625,2.9379844665527344,10.4765625,3.501297950744629,10.4765625,,,document_qa,flash,ok,eos,google_natural_questions,3160618850394685343,b2ee7fb3d420fd7d9ad7,1951,1951,256,17,2bdd1b31fb8dcb02140d,1,0,0.06640625,42026785,0.0684910000927629,3.353357999912987,3.42184900000575,0.1218559965491294,136.53558349609375,0.0648410000394505,140.9927400000015,236.67110347747803,239.12869100013268,14.791943967342377,14.76535987854004,15.357719659805298,15.45293278694153,14.9423268750013,14.915003499936574,15.542455000058908,15.6172341999536,373.2066869735718,380.1214310001342,67.60436641781486,66.90957882586797,56,2.88515853881836,8.126953125,3.489424705505371,8.126953125,2.9380111694335938,8.126953125,3.495117664337158,8.126953125,,,document_qa,b2ee7fb3d420fd7d9ad7,1951,1951,256,42026785,False,False,True,1,1.7188852118396114,1.6969328633514424,1.2269408604613972,1.2263874442032463,1.3526405855285013,1.226940860461397,0.17651415259178904,22.427293064876952,1025-2048
req_0230,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,205e0672721645e3ab7e1d2582d1bee0,23582001b66457177016,52,52,256,256,c3feab15a514d7f75f1a,0,1,1.0,42026230,0.0660610003251349,0.3293070003564935,0.3953680006816285,0.1155200004577636,19.887104034423828,0.0338110003212932,20.922296999742684,4644.881269454956,4687.789024999802,18.21522066452924,18.14112091064453,19.30340156555176,20.13480495452881,18.38332535294196,18.29773400004342,19.47784729973137,20.34042808019877,4664.76837348938,4708.711321999544,54.8991427782873,54.39664597534032,1194,2.88515853881836,10.4765625,2.902173519134521,10.4765625,2.8936452865600586,10.4765625,2.9078664779663086,10.4765625,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,205e0672721645e3ab7e1d2582d1bee0,23582001b66457177016,52,52,256,256,27946961ba260c936a6c,0,1,1.0,42026230,0.058061000345333,0.2720160000535543,0.3300770003988873,0.0993279963731765,16.936479568481445,0.0414710002587526,17.88121500021589,3789.5534744262695,3828.642784999829,14.86099401735792,14.772224426269531,15.568691158294678,16.331064796447755,15.014139819608069,14.929312999811373,15.7136380000793,16.481659919936646,3806.489953994751,3846.524000000045,67.29024981989639,66.60323626927536,1190,2.88515853881836,8.126953125,2.902173519134521,8.126953125,2.8936452865600586,8.126953125,2.9078664779663086,8.126953125,,,short_interactive,23582001b66457177016,52,52,256,42026230,False,True,True,0,1.1742171065723395,1.1700713290170763,1.2257067490407116,1.2244008363991539,1.2241471317999029,1.2257067490407116,0.0,22.427293064876952,<=128
req_0590,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,6f48c2947eb142e0b29d97d36081e29c,7caffbd39fd94cb3ab24,53,53,512,458,7209577f0e97d5041b5b,1,0,0.89453125,42026590,0.0662420006847241,0.3150659995299065,0.3813080002146307,0.1218559965491294,20.65398406982422,0.0407799998356495,21.698401999856287,8355.848587036133,8432.068437000453,18.284132575571405,18.18041610717773,19.334419631958006,21.635610351562494,18.45075403719936,18.342994000704493,19.50011179960711,21.87369687973841,8376.502571105957,8453.76683900031,54.69223086557873,54.19785233177839,2006,2.88515853881836,10.4765625,2.902200222015381,10.4765625,2.899068832397461,10.4765625,2.907893180847168,10.4765625,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,6f48c2947eb142e0b29d97d36081e29c,7caffbd39fd94cb3ab24,53,53,512,459,ae2e14502c3b99f8742e,1,0,0.896484375,42026590,0.0674910002089745,0.3322769998703734,0.399768000079348,0.1146880015730857,16.105087280273438,0.0318610000249464,17.12773899998865,6764.611878395081,6834.359656999823,14.769894930993626,14.673408031463625,15.532691526412965,15.99713578224182,14.922098899563036,14.809766499865871,15.681538149920016,16.147523070053467,6780.716965675354,6851.487395999811,67.70528867484138,67.01432511397196,2108,2.88515853881836,8.126953125,2.902200222015381,8.126953125,2.8990955352783203,8.126953125,2.907893180847168,8.126953125,,,coding_request,7caffbd39fd94cb3ab24,53,53,512,42026590,False,False,True,1,1.2824509243810536,1.2668573475968232,1.2379324741981332,1.2364717699156689,1.233858628118615,1.2379324741981332,0.0,22.427293064876952,<=128
req_0929,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,93d164621ffe4d19a5483f6d54b42f5b,73d40bcf5bd2e27e6148,62,62,1024,630,e854a85f9cec65fccb91,1,0,0.615234375,42026929,0.0710809999873163,0.3129469996565603,0.3840279996438767,0.1288959980010986,20.341503143310547,0.0386109995815786,21.379605999754855,11510.670364379885,11613.880584999606,18.299952884546716,18.15404891967773,19.21226806640625,20.40366683959961,18.46395911605717,18.31441400008771,19.362839599853032,20.59754071982752,11531.011867523192,11635.26019099936,54.64494943287227,54.15933075912726,2778,2.88515853881836,10.4765625,2.904361724853516,10.4765625,2.903904914855957,10.4765625,2.9100546836853027,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,93d164621ffe4d19a5483f6d54b42f5b,73d40bcf5bd2e27e6148,62,62,1024,696,34483b363cc7dc15d91c,1,0,0.6796875,42026929,0.0627710001026571,0.2964260002045193,0.3591970003071765,0.1340479999780655,16.311487197875977,0.0322409996442729,17.283931999827473,10328.967487335203,10432.013694000034,14.861823722784468,14.754816055297852,15.734736156463622,16.495698509216307,15.010033687770328,14.90568400004122,15.89106499995978,16.648571320083647,10345.27897453308,10449.29762599986,67.28649314194953,66.62184506139297,2912,2.88515853881836,8.126953125,2.904361724853516,8.126953125,2.905668258666992,8.126953125,2.911361694335937,8.126953125,,,long_output,73d40bcf5bd2e27e6148,62,62,1024,42026929,False,False,True,66,1.2470661256417712,1.2369642509568,1.2313396542640522,1.2301077732491021,1.113496869114781,1.2313396542640518,-0.04491361134764116,22.427293064876952,<=128
req_0950,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,0742ff44888c4d7e96b5471cf4bb8c5b,828b337d171181ecd2d9,143,143,1024,883,93c5498e3e62a3aaf3e1,1,0,0.8623046875,42026950,0.0643409994154353,0.5619120001938427,0.626252999609278,0.1157120019197464,22.506431579589844,0.0420209998992504,23.77391499976511,16216.72822380066,16376.829661000556,18.386313178912317,18.239632606506348,19.64836435317993,21.46232915878296,18.567758831066143,18.421895500068786,19.86168995022126,21.692520580299963,16239.234655380247,16400.60357600032,54.38828275518135,53.85657775389681,4297,2.88515853881836,10.4765625,2.929450035095215,10.4765625,2.912830352783203,10.4765625,2.935142993927002,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,0742ff44888c4d7e96b5471cf4bb8c5b,828b337d171181ecd2d9,143,143,1024,729,32987bac80ae3abe2571,1,0,0.7119140625,42026950,0.0614210002822801,0.5047299996476795,0.5661509999299597,0.1177920028567314,18.31219291687012,0.029720000384259,19.456725000054576,10815.691739082336,10926.332196999738,14.856719421816395,14.75984001159668,15.639779090881348,16.495504264831546,15.008643153845656,14.9104829999942,15.792485000065426,16.653837549856693,10834.003931999208,10945.788921999792,67.30961066219955,66.62803096906586,3509,2.88515853881836,8.126953125,2.929450035095215,8.126953125,2.90871524810791,8.126953125,2.935142993927002,8.126953125,,,long_output,828b337d171181ecd2d9,143,143,1024,42026950,False,False,True,-154,1.2290407643562873,1.2218867769215234,1.2375755815858567,1.2371377372849681,1.4983482408505953,1.237575581585856,0.0,22.427293064876952,129-512
req_0531,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,b4b1c3f799f6459b8cfb15fa27e399e7,68014796e73b606a9470,41,41,512,233,5f5616c7d26798189fbe,1,0,0.455078125,42026531,0.0648109999019652,0.2530749998186365,0.3178859997206018,0.1269759982824325,21.22332763671875,0.0371710002582403,22.19788200000039,4236.140186309814,4274.478741000166,18.25922494099058,18.15860748291016,19.42209310531616,20.14086259841919,18.424238060345424,18.31054349941041,19.59576044969253,20.33325893948131,4257.363513946533,4296.676623000167,54.76683721416212,54.27562377950097,815,2.88515853881836,10.4765625,2.897858142852783,10.4765625,2.89273738861084,10.4765625,2.9035511016845703,10.4765625,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,b4b1c3f799f6459b8cfb15fa27e399e7,68014796e73b606a9470,41,41,512,199,c0ac17e865aad01af6d3,1,0,0.388671875,42026531,0.0649510002403985,0.2389849996689008,0.3039359999092994,0.1392640024423599,16.66521644592285,0.0320600001941784,17.615238999951544,2944.8080587387085,2976.338182999825,14.872767973427822,14.752959728240969,15.894334745407104,16.411754150390628,15.031760565656294,14.915783499873214,16.051664150222678,16.557791629729763,2961.473275184632,2993.9534219997768,67.23697981348415,66.5246984132823,603,2.88515853881836,8.126953125,2.897858142852783,8.126953125,2.8918285369873047,8.126953125,2.9035511016845703,8.126953125,,,coding_request,68014796e73b606a9470,41,41,512,42026531,False,False,True,-34,1.2735104704812306,1.2601521898204988,1.2276951387672501,1.2256873025532398,1.435118058760664,1.22769513876725,0.0,22.427293064876952,<=128
req_0947,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,7ea517fd63d84302961c1b8bd641043b,6f1437e4d9d668161d9a,60,60,1024,858,b88bb9258e5b0334dc64,1,0,0.837890625,42026947,0.0667419999444973,0.3227659999538446,0.3895079998983419,0.1126400008797645,20.49945640563965,0.0299109997285995,21.50538800015056,15654.440971374512,15796.431372999905,18.26655889308578,18.09507179260254,19.351347732543942,21.260311203002917,18.432200924153467,18.26125099978526,19.522457000130085,21.45090771991816,15674.940427780151,15817.936761000055,54.74484854279358,54.25275999140095,3739,2.88515853881836,10.4765625,2.9037423133850098,10.4765625,2.9099435806274414,10.4765625,2.9156370162963867,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,7ea517fd63d84302961c1b8bd641043b,6f1437e4d9d668161d9a,60,60,1024,716,0fd62f83ebfc787ea428,1,0,0.69921875,42026947,0.0655010003356437,0.3625979998105322,0.4280990001461759,0.1175680011510849,15.995039939880373,0.0290699999823118,17.026446999807376,10638.570247650146,10742.71488000022,14.879119227482722,14.801919937133787,15.707408142089845,16.300534706115723,15.02472110489523,14.94990399987728,15.860315300005825,16.439865839984122,10654.565287590029,10759.741327000029,67.20827924766766,66.55673244489807,2943,2.88515853881836,8.126953125,2.9037423133850098,8.126953125,2.9061498641967773,8.126953125,2.9118432998657227,8.126953125,,,long_output,6f1437e4d9d668161d9a,60,60,1024,42026947,False,False,True,-142,1.2816133303005035,1.263057876983604,1.2276639909804763,1.226791552100627,1.470103813862812,1.227663990980476,0.13011621163607767,22.427293064876952,<=128
req_0491,knowledge_qa,eager,ok,eos,google_nq_open,train_13300,a59a80aa3810582dd0c1,44,44,128,115,8247f5b3fae7f2c7c8c4,1,0,0.8984375,42026491,0.0832619998618611,0.3732479999598581,0.4565099998217192,0.106463998556137,20.322303771972656,0.0325110004268935,21.38317600019945,2085.527317047119,2106.434428999819,18.29409927234315,18.20928001403809,19.357179260253904,19.829942836761475,18.476970245613128,18.39381450008659,19.55229834961756,20.0199568196058,2105.849620819092,2127.8176050000184,54.662434324481374,54.1198901947922,578,2.88515853881836,10.4765625,2.898787021636963,10.4765625,2.889664649963379,10.4765625,2.9039907455444336,10.4765625,,,knowledge_qa,flash,ok,eos,google_nq_open,train_13300,a59a80aa3810582dd0c1,44,44,128,24,3f94db3a11e0b4b755e8,1,0,0.1875,42026491,0.0596909999330819,0.2329549997739377,0.2926459997070196,0.1143359988927841,16.787071228027344,0.039560999994137,17.80290300030174,336.8271350860596,340.02417399960905,14.64465804721998,14.538368225097656,15.44622039794922,15.539641246795654,14.782094913026294,14.676408000013907,15.590805899682891,15.664990559844227,353.6142063140869,357.8270769999108,68.28428473888687,67.64224945967061,102,2.88515853881836,8.126953125,2.898787021636963,8.126953125,2.88723373413086,8.126953125,2.9039907455444336,8.126953125,,,knowledge_qa,a59a80aa3810582dd0c1,44,44,128,42026491,False,False,True,-91,1.2105925742450512,1.2011061341982838,1.2491994837541427,1.2499561364154705,5.946496902470432,1.2491994837541427,0.0,22.427293064876952,<=128
