request_id,workload_category,source,source_id,source_license,prompt_hash,question_hash,input_tokens,max_new_tokens,has_document_context
req_0324,knowledge_qa,google_nq_open,train_34608,CC-BY-SA-3.0,a4b6821a9afad89f4e23,a4b6821a9afad89f4e23,37,128,False
req_0325,knowledge_qa,google_nq_open,train_81450,CC-BY-SA-3.0,a79361dbed262b189aad,a79361dbed262b189aad,37,128,False
req_0326,knowledge_qa,google_nq_open,train_81706,CC-BY-SA-3.0,a98a29db2aa6ff7267db,a98a29db2aa6ff7267db,37,128,False
req_0327,knowledge_qa,google_nq_open,train_20176,CC-BY-SA-3.0,ab1628f97acba5b2e707,ab1628f97acba5b2e707,37,128,False
req_0328,knowledge_qa,google_nq_open,train_29171,CC-BY-SA-3.0,b0f9f7a1bdc0f22952fb,b0f9f7a1bdc0f22952fb,37,128,False
req_0329,knowledge_qa,google_nq_open,train_81951,CC-BY-SA-3.0,b8d6172f6cf4e8b3fb10,b8d6172f6cf4e8b3fb10,37,128,False
req_0330,knowledge_qa,google_nq_open,train_60181,CC-BY-SA-3.0,c0e45254a4a6569acacc,c0e45254a4a6569acacc,37,128,False
req_0331,knowledge_qa,google_nq_open,train_38750,CC-BY-SA-3.0,c736e769e6fdf5e2b49e,c736e769e6fdf5e2b49e,37,128,False
req_0332,knowledge_qa,google_nq_open,train_75487,CC-BY-SA-3.0,ccfdd1008b124379a636,ccfdd1008b124379a636,37,128,False
req_0333,knowledge_qa,google_nq_open,train_16152,CC-BY-SA-3.0,d3d8fa270f91015bee36,d3d8fa270f91015bee36,37,128,False
req_0334,knowledge_qa,google_nq_open,train_73309,CC-BY-SA-3.0,e5a35ca34209154cffe3,e5a35ca34209154cffe3,37,128,False
req_0335,knowledge_qa,google_nq_open,train_44267,CC-BY-SA-3.0,e9f2082c139f2240f6c9,e9f2082c139f2240f6c9,37,128,False
req_0336,knowledge_qa,google_nq_open,train_10048,CC-BY-SA-3.0,f3bb82a55539f74012f7,f3bb82a55539f74012f7,37,128,False
req_0337,knowledge_qa,google_nq_open,train_2820,CC-BY-SA-3.0,f3c77f1667a1aaf30525,f3c77f1667a1aaf30525,37,128,False
req_0338,knowledge_qa,google_nq_open,train_539,CC-BY-SA-3.0,fdf4a951f8c7d4949561,fdf4a951f8c7d4949561,37,128,False
req_0339,knowledge_qa,google_nq_open,train_72957,CC-BY-SA-3.0,034068b6b53dc2f1db30,034068b6b53dc2f1db30,38,128,False
req_0340,knowledge_qa,google_nq_open,train_83925,CC-BY-SA-3.0,098ef10cb0fadea236d1,098ef10cb0fadea236d1,38,128,False
req_0341,knowledge_qa,google_nq_open,train_37862,CC-BY-SA-3.0,17f801e019d613ae3726,17f801e019d613ae3726,38,128,False
req_0342,knowledge_qa,google_nq_open,train_62952,CC-BY-SA-3.0,23024a438b3ae6eb3d81,23024a438b3ae6eb3d81,38,128,False
req_0343,knowledge_qa,google_nq_open,train_3020,CC-BY-SA-3.0,2665609830f0812235b6,2665609830f0812235b6,38,128,False
req_0344,knowledge_qa,google_nq_open,train_59414,CC-BY-SA-3.0,29f8210ded86542abaf1,29f8210ded86542abaf1,38,128,False
req_0345,knowledge_qa,google_nq_open,train_23297,CC-BY-SA-3.0,39bc289cc1abf885eb9a,39bc289cc1abf885eb9a,38,128,False
req_0346,knowledge_qa,google_nq_open,train_23756,CC-BY-SA-3.0,3ed07a2a235ef2a3a34b,3ed07a2a235ef2a3a34b,38,128,False
req_0347,knowledge_qa,google_nq_open,train_70520,CC-BY-SA-3.0,4dc661c552b9d0ae2204,4dc661c552b9d0ae2204,38,128,False
req_0348,knowledge_qa,google_nq_open,train_5254,CC-BY-SA-3.0,4f28dd8edc80d8b41cb9,4f28dd8edc80d8b41cb9,38,128,False
req_0349,knowledge_qa,google_nq_open,train_18620,CC-BY-SA-3.0,5472323ce8eaf22695ea,5472323ce8eaf22695ea,38,128,False
req_0350,knowledge_qa,google_nq_open,train_6635,CC-BY-SA-3.0,54fa17957614e55b8a9d,54fa17957614e55b8a9d,38,128,False
req_0351,knowledge_qa,google_nq_open,train_37961,CC-BY-SA-3.0,5b178b47c6ff7a1c293f,5b178b47c6ff7a1c293f,38,128,False
req_0352,knowledge_qa,google_nq_open,train_38363,CC-BY-SA-3.0,633e691167b8ab791a6b,633e691167b8ab791a6b,38,128,False
req_0353,knowledge_qa,google_nq_open,train_59861,CC-BY-SA-3.0,677d20c9f2969fee16c5,677d20c9f2969fee16c5,38,128,False
req_0354,knowledge_qa,google_nq_open,train_70361,CC-BY-SA-3.0,6fea22bae0ad807485c9,6fea22bae0ad807485c9,38,128,False
req_0355,knowledge_qa,google_nq_open,train_17290,CC-BY-SA-3.0,7455b1ce5d5554a49dec,7455b1ce5d5554a49dec,38,128,False
req_0356,knowledge_qa,google_nq_open,train_78932,CC-BY-SA-3.0,74e7d57f428865ee9f4b,74e7d57f428865ee9f4b,38,128,False
req_0357,knowledge_qa,google_nq_open,train_29323,CC-BY-SA-3.0,76595d57ffccd4dff751,76595d57ffccd4dff751,38,128,False
req_0358,knowledge_qa,google_nq_open,train_75117,CC-BY-SA-3.0,7964efb02f4bd4c8113b,7964efb02f4bd4c8113b,38,128,False
req_0359,knowledge_qa,google_nq_open,train_55568,CC-BY-SA-3.0,7c236181e24c09191705,7c236181e24c09191705,38,128,False
req_0360,knowledge_qa,google_nq_open,train_32147,CC-BY-SA-3.0,7fa8acc2811fb6191b90,7fa8acc2811fb6191b90,38,128,False
req_0361,knowledge_qa,google_nq_open,train_80203,CC-BY-SA-3.0,8352c589828151fc14d4,8352c589828151fc14d4,38,128,False
req_0362,knowledge_qa,google_nq_open,train_60758,CC-BY-SA-3.0,868c5cf883e3a95f9ed2,868c5cf883e3a95f9ed2,38,128,False
req_0363,knowledge_qa,google_nq_open,train_52156,CC-BY-SA-3.0,8964d6f753d4b7b8e97e,8964d6f753d4b7b8e97e,38,128,False
req_0364,knowledge_qa,google_nq_open,train_23224,CC-BY-SA-3.0,8d201911b2ab895a0e87,8d201911b2ab895a0e87,38,128,False
req_0365,knowledge_qa,google_nq_open,train_74443,CC-BY-SA-3.0,967159eb7ea3f5e73a20,967159eb7ea3f5e73a20,38,128,False
req_0366,knowledge_qa,google_nq_open,train_66673,CC-BY-SA-3.0,9e6dcf4f0a1d84a79706,9e6dcf4f0a1d84a79706,38,128,False
req_0367,knowledge_qa,google_nq_open,train_33389,CC-BY-SA-3.0,9f9b1c2ced4501a52c21,9f9b1c2ced4501a52c21,38,128,False
req_0368,knowledge_qa,google_nq_open,train_3139,CC-BY-SA-3.0,a66351b5821a593a242b,a66351b5821a593a242b,38,128,False
req_0369,knowledge_qa,google_nq_open,train_27426,CC-BY-SA-3.0,abc5e1f3fe7c220820fb,abc5e1f3fe7c220820fb,38,128,False
req_0370,knowledge_qa,google_nq_open,train_1015,CC-BY-SA-3.0,ae3eaa846707269af57d,ae3eaa846707269af57d,38,128,False
req_0371,knowledge_qa,google_nq_open,train_21538,CC-BY-SA-3.0,b612ed559f7341677d4e,b612ed559f7341677d4e,38,128,False
req_0372,knowledge_qa,google_nq_open,train_14727,CC-BY-SA-3.0,ba4f3c02a3fd2fe0ae64,ba4f3c02a3fd2fe0ae64,38,128,False
req_0373,knowledge_qa,google_nq_open,train_21,CC-BY-SA-3.0,c06f71b3ab31de31ea5d,c06f71b3ab31de31ea5d,38,128,False
req_0374,knowledge_qa,google_nq_open,train_79315,CC-BY-SA-3.0,c6d21bc1a9f8ec146f1d,c6d21bc1a9f8ec146f1d,38,128,False
req_0375,knowledge_qa,google_nq_open,train_23077,CC-BY-SA-3.0,d0e97afba40417d0eebf,d0e97afba40417d0eebf,38,128,False
req_0376,knowledge_qa,google_nq_open,train_21916,CC-BY-SA-3.0,d14072b491743c2a4f0d,d14072b491743c2a4f0d,38,128,False
req_0377,knowledge_qa,google_nq_open,train_44777,CC-BY-SA-3.0,d9c7c1c2a5037346ab63,d9c7c1c2a5037346ab63,38,128,False
req_0378,knowledge_qa,google_nq_open,train_24336,CC-BY-SA-3.0,df84cb888916a0b9052e,df84cb888916a0b9052e,38,128,False
req_0379,knowledge_qa,google_nq_open,train_47073,CC-BY-SA-3.0,e1547a606e91b0d56182,e1547a606e91b0d56182,38,128,False
req_0380,knowledge_qa,google_nq_open,train_18679,CC-BY-SA-3.0,e90b817f209527209a92,e90b817f209527209a92,38,128,False
req_0381,knowledge_qa,google_nq_open,train_43511,CC-BY-SA-3.0,f29e19e271074bad2a60,f29e19e271074bad2a60,38,128,False
req_0382,knowledge_qa,google_nq_open,train_22700,CC-BY-SA-3.0,f98319c37bf4f0f0a928,f98319c37bf4f0f0a928,38,128,False
req_0383,knowledge_qa,google_nq_open,train_21908,CC-BY-SA-3.0,fb33d2d460ad47a65d4d,fb33d2d460ad47a65d4d,38,128,False
req_0384,knowledge_qa,google_nq_open,train_22184,CC-BY-SA-3.0,fc0663560d392fa04669,fc0663560d392fa04669,38,128,False
req_0385,knowledge_qa,google_nq_open,train_37214,CC-BY-SA-3.0,fe987df3d83afb03a5f9,fe987df3d83afb03a5f9,38,128,False
req_0386,knowledge_qa,google_nq_open,train_45295,CC-BY-SA-3.0,08c0ef7ce542b8b49cad,08c0ef7ce542b8b49cad,39,128,False
req_0387,knowledge_qa,google_nq_open,train_22277,CC-BY-SA-3.0,144e946759a6799a2589,144e946759a6799a2589,39,128,False
req_0388,knowledge_qa,google_nq_open,train_50220,CC-BY-SA-3.0,18235882b604a2631a40,18235882b604a2631a40,39,128,False
req_0389,knowledge_qa,google_nq_open,train_43390,CC-BY-SA-3.0,1cd7ef7d6d18430dee96,1cd7ef7d6d18430dee96,39,128,False
req_0390,knowledge_qa,google_nq_open,train_40717,CC-BY-SA-3.0,23407f58667f9bcc3a8b,23407f58667f9bcc3a8b,39,128,False
req_0391,knowledge_qa,google_nq_open,train_72070,CC-BY-SA-3.0,281802b6cd165a55f787,281802b6cd165a55f787,39,128,False
req_0392,knowledge_qa,google_nq_open,train_33086,CC-BY-SA-3.0,40eba9ae4a9528107571,40eba9ae4a9528107571,39,128,False
req_0393,knowledge_qa,google_nq_open,train_59299,CC-BY-SA-3.0,4bce80e390144af82990,4bce80e390144af82990,39,128,False
req_0394,knowledge_qa,google_nq_open,train_51239,CC-BY-SA-3.0,4fff3ca6b121a00aef2c,4fff3ca6b121a00aef2c,39,128,False
req_0395,knowledge_qa,google_nq_open,train_63571,CC-BY-SA-3.0,545baac4fa4c45b4aae0,545baac4fa4c45b4aae0,39,128,False
req_0396,knowledge_qa,google_nq_open,train_67340,CC-BY-SA-3.0,5659522d2b729ebebf9d,5659522d2b729ebebf9d,39,128,False
req_0397,knowledge_qa,google_nq_open,train_42967,CC-BY-SA-3.0,5a5bb326caf21a759588,5a5bb326caf21a759588,39,128,False
req_0398,knowledge_qa,google_nq_open,train_73727,CC-BY-SA-3.0,5afc2cb858e83bf8e9a7,5afc2cb858e83bf8e9a7,39,128,False
req_0399,knowledge_qa,google_nq_open,train_50094,CC-BY-SA-3.0,5c22d49593f681cc0f19,5c22d49593f681cc0f19,39,128,False
req_0400,knowledge_qa,google_nq_open,train_60615,CC-BY-SA-3.0,6a3b3c7619214dde5729,6a3b3c7619214dde5729,39,128,False
req_0401,knowledge_qa,google_nq_open,train_71395,CC-BY-SA-3.0,6f19e6594c1e385fad0c,6f19e6594c1e385fad0c,39,128,False
req_0402,knowledge_qa,google_nq_open,train_23946,CC-BY-SA-3.0,79052df2a5d2f1d73e04,79052df2a5d2f1d73e04,39,128,False
req_0403,knowledge_qa,google_nq_open,train_13533,CC-BY-SA-3.0,81a23864752aa4d87388,81a23864752aa4d87388,39,128,False
req_0404,knowledge_qa,google_nq_open,train_26135,CC-BY-SA-3.0,83524a00950416b625d5,83524a00950416b625d5,39,128,False
req_0405,knowledge_qa,google_nq_open,train_61861,CC-BY-SA-3.0,87d672e8f8b62e105752,87d672e8f8b62e105752,39,128,False
req_0406,knowledge_qa,google_nq_open,train_71214,CC-BY-SA-3.0,8df4458941cb4efbf9f1,8df4458941cb4efbf9f1,39,128,False
req_0407,knowledge_qa,google_nq_open,train_81791,CC-BY-SA-3.0,8f80a9901a951de1b797,8f80a9901a951de1b797,39,128,False
req_0408,knowledge_qa,google_nq_open,train_77121,CC-BY-SA-3.0,95bbd8045b8c97fb98d0,95bbd8045b8c97fb98d0,39,128,False
req_0409,knowledge_qa,google_nq_open,train_77003,CC-BY-SA-3.0,9899871ac3a454d4c3a4,9899871ac3a454d4c3a4,39,128,False
req_0410,knowledge_qa,google_nq_open,train_53697,CC-BY-SA-3.0,9e533eca361f0b9a7e4f,9e533eca361f0b9a7e4f,39,128,False
req_0411,knowledge_qa,google_nq_open,train_40102,CC-BY-SA-3.0,a8cd2744db3beb09ae04,a8cd2744db3beb09ae04,39,128,False
req_0412,knowledge_qa,google_nq_open,train_31793,CC-BY-SA-3.0,a98b789348f1862e8a84,a98b789348f1862e8a84,39,128,False
req_0413,knowledge_qa,google_nq_open,train_13564,CC-BY-SA-3.0,ab7da88f147245058ee5,ab7da88f147245058ee5,39,128,False
req_0414,knowledge_qa,google_nq_open,train_61390,CC-BY-SA-3.0,b35c414f260b1aed873b,b35c414f260b1aed873b,39,128,False
req_0415,knowledge_qa,google_nq_open,train_80221,CC-BY-SA-3.0,c07c048c4468806c9bd8,c07c048c4468806c9bd8,39,128,False
req_0416,knowledge_qa,google_nq_open,train_86366,CC-BY-SA-3.0,ca5460f3cb3794d85994,ca5460f3cb3794d85994,39,128,False
req_0417,knowledge_qa,google_nq_open,train_22734,CC-BY-SA-3.0,caa869ae3ff5bfd63fb6,caa869ae3ff5bfd63fb6,39,128,False
req_0418,knowledge_qa,google_nq_open,train_3665,CC-BY-SA-3.0,d3870613777b8a99fc57,d3870613777b8a99fc57,39,128,False
req_0419,knowledge_qa,google_nq_open,train_40867,CC-BY-SA-3.0,d736469c9111a01caaba,d736469c9111a01caaba,39,128,False
req_0420,knowledge_qa,google_nq_open,train_86284,CC-BY-SA-3.0,dcd0a1d7841457b250c8,dcd0a1d7841457b250c8,39,128,False
req_0421,knowledge_qa,google_nq_open,train_41170,CC-BY-SA-3.0,e05506ee8d29a596b593,e05506ee8d29a596b593,39,128,False
req_0422,knowledge_qa,google_nq_open,train_37506,CC-BY-SA-3.0,e971e8d47e02518c5bd3,e971e8d47e02518c5bd3,39,128,False
req_0423,knowledge_qa,google_nq_open,train_19210,CC-BY-SA-3.0,eef2773a9db1019ef1d9,eef2773a9db1019ef1d9,39,128,False
req_0424,knowledge_qa,google_nq_open,train_38541,CC-BY-SA-3.0,f39e22c681a8eafff63c,f39e22c681a8eafff63c,39,128,False
req_0425,knowledge_qa,google_nq_open,train_36664,CC-BY-SA-3.0,f5ee87f00ad94581698b,f5ee87f00ad94581698b,39,128,False
req_0426,knowledge_qa,google_nq_open,train_32559,CC-BY-SA-3.0,f8ecf314d787a449f989,f8ecf314d787a449f989,39,128,False
req_0427,knowledge_qa,google_nq_open,train_71752,CC-BY-SA-3.0,f97f984aa44eed889d87,f97f984aa44eed889d87,39,128,False
req_0428,knowledge_qa,google_nq_open,train_63462,CC-BY-SA-3.0,f9f1600571a589c10bb6,f9f1600571a589c10bb6,39,128,False
req_0429,knowledge_qa,google_nq_open,train_11839,CC-BY-SA-3.0,fc27ed5951e64082c9f5,fc27ed5951e64082c9f5,39,128,False
req_0430,knowledge_qa,google_nq_open,train_3646,CC-BY-SA-3.0,0729b4bb516174dffd67,0729b4bb516174dffd67,40,128,False
req_0431,knowledge_qa,google_nq_open,train_4555,CC-BY-SA-3.0,0c50b790821dac5863d7,0c50b790821dac5863d7,40,128,False
req_0432,knowledge_qa,google_nq_open,train_81935,CC-BY-SA-3.0,274964d9716039ea230b,274964d9716039ea230b,40,128,False
req_0433,knowledge_qa,google_nq_open,train_46679,CC-BY-SA-3.0,013227717c2bd8e205eb,013227717c2bd8e205eb,40,128,False
req_0434,knowledge_qa,google_nq_open,train_82738,CC-BY-SA-3.0,36445dfac2e682666f9f,36445dfac2e682666f9f,40,128,False
req_0435,knowledge_qa,google_nq_open,train_18954,CC-BY-SA-3.0,4d01ac6d85394221dcc4,4d01ac6d85394221dcc4,40,128,False
req_0436,knowledge_qa,google_nq_open,train_26792,CC-BY-SA-3.0,4d0933f80f41f03530d8,4d0933f80f41f03530d8,40,128,False
req_0437,knowledge_qa,google_nq_open,train_80705,CC-BY-SA-3.0,6e2eede485ddc908dde7,6e2eede485ddc908dde7,40,128,False
req_0438,knowledge_qa,google_nq_open,train_53457,CC-BY-SA-3.0,6ffc68297a3906971dd1,6ffc68297a3906971dd1,40,128,False
req_0439,knowledge_qa,google_nq_open,train_26457,CC-BY-SA-3.0,8c2453dc12c8c6b8a975,8c2453dc12c8c6b8a975,40,128,False
req_0440,knowledge_qa,google_nq_open,train_54060,CC-BY-SA-3.0,8f39947494ebb3a82114,8f39947494ebb3a82114,40,128,False
req_0441,knowledge_qa,google_nq_open,train_73536,CC-BY-SA-3.0,93e21322181b3a218395,93e21322181b3a218395,40,128,False
req_0442,knowledge_qa,google_nq_open,train_85753,CC-BY-SA-3.0,96daca74af92ca36ddeb,96daca74af92ca36ddeb,40,128,False
req_0443,knowledge_qa,google_nq_open,train_45293,CC-BY-SA-3.0,b00a0d531894e91b4651,b00a0d531894e91b4651,40,128,False
req_0444,knowledge_qa,google_nq_open,train_36056,CC-BY-SA-3.0,b3ffb35adfc7c0f64d3f,b3ffb35adfc7c0f64d3f,40,128,False
req_0445,knowledge_qa,google_nq_open,train_40981,CC-BY-SA-3.0,c885fa67462b28b4fd05,c885fa67462b28b4fd05,40,128,False
req_0446,knowledge_qa,google_nq_open,train_72126,CC-BY-SA-3.0,cb0f1f1aa8ac7ccd2533,cb0f1f1aa8ac7ccd2533,40,128,False
req_0447,knowledge_qa,google_nq_open,train_7206,CC-BY-SA-3.0,d474a30fc47f1c80d9cd,d474a30fc47f1c80d9cd,40,128,False
req_0448,knowledge_qa,google_nq_open,train_13494,CC-BY-SA-3.0,e4035538023c1f43fb27,e4035538023c1f43fb27,40,128,False
req_0449,knowledge_qa,google_nq_open,train_38558,CC-BY-SA-3.0,ed01ba60cfd5055c0486,ed01ba60cfd5055c0486,40,128,False
req_0450,knowledge_qa,google_nq_open,train_46178,CC-BY-SA-3.0,f3cd4d58af6235744170,f3cd4d58af6235744170,40,128,False
req_0451,knowledge_qa,google_nq_open,train_33609,CC-BY-SA-3.0,0ca3d1a9f35755c63f03,0ca3d1a9f35755c63f03,41,128,False
req_0452,knowledge_qa,google_nq_open,train_45563,CC-BY-SA-3.0,197315a6e75c54f3d9bc,197315a6e75c54f3d9bc,41,128,False
req_0453,knowledge_qa,google_nq_open,train_751,CC-BY-SA-3.0,210e07674e9a7d550828,210e07674e9a7d550828,41,128,False
req_0454,knowledge_qa,google_nq_open,train_6936,CC-BY-SA-3.0,2b53f3921ff410258107,2b53f3921ff410258107,41,128,False
req_0455,knowledge_qa,google_nq_open,train_60553,CC-BY-SA-3.0,3b36fd07e55595aff333,3b36fd07e55595aff333,41,128,False
req_0456,knowledge_qa,google_nq_open,train_42133,CC-BY-SA-3.0,524e7467726762359e84,524e7467726762359e84,41,128,False
req_0457,knowledge_qa,google_nq_open,train_49256,CC-BY-SA-3.0,5c084900739d3bf359a7,5c084900739d3bf359a7,41,128,False
req_0458,knowledge_qa,google_nq_open,train_29664,CC-BY-SA-3.0,5d346cc9ed6e5a421f4e,5d346cc9ed6e5a421f4e,41,128,False
req_0459,knowledge_qa,google_nq_open,train_74213,CC-BY-SA-3.0,6890e07f8f46c400fb28,6890e07f8f46c400fb28,41,128,False
req_0460,knowledge_qa,google_nq_open,train_84931,CC-BY-SA-3.0,691aca3717739d297dbd,691aca3717739d297dbd,41,128,False
req_0461,knowledge_qa,google_nq_open,train_64402,CC-BY-SA-3.0,72c6224b1791966a76b1,72c6224b1791966a76b1,41,128,False
req_0462,knowledge_qa,google_nq_open,train_64723,CC-BY-SA-3.0,8d124e862f0f080c6dfd,8d124e862f0f080c6dfd,41,128,False
req_0463,knowledge_qa,google_nq_open,train_78441,CC-BY-SA-3.0,9fa3fb957b027691e7be,9fa3fb957b027691e7be,41,128,False
req_0464,knowledge_qa,google_nq_open,train_50613,CC-BY-SA-3.0,bb8ae88c0554cbe8731e,bb8ae88c0554cbe8731e,41,128,False
req_0465,knowledge_qa,google_nq_open,train_75092,CC-BY-SA-3.0,c31c946b29e1556920b7,c31c946b29e1556920b7,41,128,False
req_0466,knowledge_qa,google_nq_open,train_70317,CC-BY-SA-3.0,cb183dc2847693337d45,cb183dc2847693337d45,41,128,False
req_0467,knowledge_qa,google_nq_open,train_23852,CC-BY-SA-3.0,dad70c6063a51fafb068,dad70c6063a51fafb068,41,128,False
req_0468,knowledge_qa,google_nq_open,train_18781,CC-BY-SA-3.0,ec83ded3cd46b3c734be,ec83ded3cd46b3c734be,41,128,False
req_0469,knowledge_qa,google_nq_open,train_8796,CC-BY-SA-3.0,ff0e30c4d7ceffa6e0a6,ff0e30c4d7ceffa6e0a6,41,128,False
req_0470,knowledge_qa,google_nq_open,train_33880,CC-BY-SA-3.0,185980b559129dacf207,185980b559129dacf207,42,128,False
req_0471,knowledge_qa,google_nq_open,train_20092,CC-BY-SA-3.0,2391b98613a707c180b6,2391b98613a707c180b6,42,128,False
req_0472,knowledge_qa,google_nq_open,train_61796,CC-BY-SA-3.0,4301dee3d4b7c7f0efa9,4301dee3d4b7c7f0efa9,42,128,False
req_0473,knowledge_qa,google_nq_open,train_23452,CC-BY-SA-3.0,546fccdd5b4b0cce6001,546fccdd5b4b0cce6001,42,128,False
req_0474,knowledge_qa,google_nq_open,train_80111,CC-BY-SA-3.0,5b5943b81f0b02b42e9a,5b5943b81f0b02b42e9a,42,128,False
req_0475,knowledge_qa,google_nq_open,train_21309,CC-BY-SA-3.0,74ab13beed6c0ae8e1bb,74ab13beed6c0ae8e1bb,42,128,False
req_0476,knowledge_qa,google_nq_open,train_26271,CC-BY-SA-3.0,7d1fc034adf3bfdd2970,7d1fc034adf3bfdd2970,42,128,False
req_0477,knowledge_qa,google_nq_open,train_76678,CC-BY-SA-3.0,7d37a93d25e42fe83770,7d37a93d25e42fe83770,42,128,False
req_0478,knowledge_qa,google_nq_open,train_37606,CC-BY-SA-3.0,aea40991e3dda1bd22b0,aea40991e3dda1bd22b0,42,128,False
req_0479,knowledge_qa,google_nq_open,train_85871,CC-BY-SA-3.0,c1f308ff700e0fefa437,c1f308ff700e0fefa437,42,128,False
req_0480,knowledge_qa,google_nq_open,train_17277,CC-BY-SA-3.0,cabe313a10e7a0b95674,cabe313a10e7a0b95674,42,128,False
req_0481,knowledge_qa,google_nq_open,train_11138,CC-BY-SA-3.0,d59ecd446af4b8115ffb,d59ecd446af4b8115ffb,42,128,False
req_0482,knowledge_qa,google_nq_open,train_61717,CC-BY-SA-3.0,d6b0213cd20152d25897,d6b0213cd20152d25897,42,128,False
req_0483,knowledge_qa,google_nq_open,train_22204,CC-BY-SA-3.0,e452b945297a7a4f16aa,e452b945297a7a4f16aa,42,128,False
req_0484,knowledge_qa,google_nq_open,train_39637,CC-BY-SA-3.0,01f616ff30fcb59c0295,01f616ff30fcb59c0295,43,128,False
req_0485,knowledge_qa,google_nq_open,train_37396,CC-BY-SA-3.0,3abf4b38d690dc59a4d7,3abf4b38d690dc59a4d7,43,128,False
req_0486,knowledge_qa,google_nq_open,train_35310,CC-BY-SA-3.0,4e9aeb461201c29592e3,4e9aeb461201c29592e3,43,128,False
req_0487,knowledge_qa,google_nq_open,train_27233,CC-BY-SA-3.0,d478563eaf7eb071b990,d478563eaf7eb071b990,43,128,False
req_0488,knowledge_qa,google_nq_open,train_43688,CC-BY-SA-3.0,f062547156504f7f0da7,f062547156504f7f0da7,43,128,False
req_0489,knowledge_qa,google_nq_open,train_84643,CC-BY-SA-3.0,467efcf65a0ca6802f05,467efcf65a0ca6802f05,44,128,False
req_0490,knowledge_qa,google_nq_open,train_25042,CC-BY-SA-3.0,4dc1d47c3fd96af2f5fe,4dc1d47c3fd96af2f5fe,44,128,False
req_0491,knowledge_qa,google_nq_open,train_13300,CC-BY-SA-3.0,a59a80aa3810582dd0c1,a59a80aa3810582dd0c1,44,128,False
req_0492,knowledge_qa,google_nq_open,train_41979,CC-BY-SA-3.0,dbdb6b1d2aa5415e9997,dbdb6b1d2aa5415e9997,44,128,False
req_0493,knowledge_qa,google_nq_open,train_74602,CC-BY-SA-3.0,1c41ddbc188f5e1bb9c7,1c41ddbc188f5e1bb9c7,45,128,False
req_0494,knowledge_qa,google_nq_open,train_2498,CC-BY-SA-3.0,a4db9654322cbf78dd32,a4db9654322cbf78dd32,45,128,False
req_0495,knowledge_qa,google_nq_open,train_45289,CC-BY-SA-3.0,27f80e0e3be53c1641d0,27f80e0e3be53c1641d0,47,128,False
req_0496,knowledge_qa,google_nq_open,train_43400,CC-BY-SA-3.0,7493c1990cf94656763b,7493c1990cf94656763b,47,128,False
req_0497,knowledge_qa,google_nq_open,train_11810,CC-BY-SA-3.0,b6e2abf7fcebb9186be3,b6e2abf7fcebb9186be3,47,128,False
req_0498,knowledge_qa,google_nq_open,train_68824,CC-BY-SA-3.0,4b67abb6b0a76383492f,4b67abb6b0a76383492f,49,128,False
req_0499,knowledge_qa,google_nq_open,train_43763,CC-BY-SA-3.0,cc556b90d65719cbc968,cc556b90d65719cbc968,49,128,False
req_0500,knowledge_qa,google_nq_open,train_31869,CC-BY-SA-3.0,e7fea8f0086a89902791,e7fea8f0086a89902791,52,128,False
req_0501,coding_request,lmsys_chatbot_arena_conversations,68df1633fbd04452823e96265b72f9ee,CC-BY-4.0 (user prompts),c7249da5e20832a7162d,,33,512,False
req_0502,coding_request,lmsys_chatbot_arena_conversations,6e2fd8b60f694479a90d6a65145d0841,CC-BY-4.0 (user prompts),072345aa97d09167f17e,,34,512,False
req_0503,coding_request,lmsys_chatbot_arena_conversations,04bdcf6c3fa645c9a88f68ee491b7f4e,CC-BY-4.0 (user prompts),2532b94db3cb4e358474,,35,512,False
req_0504,coding_request,lmsys_chatbot_arena_conversations,8177d459bd3441b5880ec491545bac2a,CC-BY-4.0 (user prompts),ddb380bdb762fa838ba0,,36,512,False
req_0505,coding_request,lmsys_chatbot_arena_conversations,18b5a61cb89b44aebb64f7a12a63afbf,CC-BY-4.0 (user prompts),3ffb743b0bb82dcfcbf2,,36,512,False
req_0506,coding_request,lmsys_chatbot_arena_conversations,cbd40eae340a4ddd931ae53e7b87d230,CC-BY-4.0 (user prompts),eb9c346d9af0ecb75f33,,36,512,False
req_0507,coding_request,lmsys_chatbot_arena_conversations,26b2181d7dc14fd5af76b79da385b577,CC-BY-4.0 (user prompts),0524050edc71708b22a6,,36,512,False
req_0508,coding_request,lmsys_chatbot_arena_conversations,bb06fa4620214d7c9832cd71994af3ce,CC-BY-4.0 (user prompts),79e1a1c4ab97765fe1ba,,37,512,False
req_0509,coding_request,lmsys_chatbot_arena_conversations,5bbcf15ca41b48bb8dd3cb02cbab31b7,CC-BY-4.0 (user prompts),4c53c87b92e60e1b85ab,,37,512,False
req_0510,coding_request,lmsys_chatbot_arena_conversations,b63f838a72ed4951aeb54014fd6d1371,CC-BY-4.0 (user prompts),36c2174333fe079863bd,,37,512,False
req_0511,coding_request,lmsys_chatbot_arena_conversations,abb57559437b4dfab69fa40dad3703d6,CC-BY-4.0 (user prompts),7e69eea512971d4422ae,,37,512,False
req_0512,coding_request,lmsys_chatbot_arena_conversations,6a36fe37af8f48299e9459c5a64ac9da,CC-BY-4.0 (user prompts),ffa27ec0761231836473,,37,512,False
